1641801600000,315.0
1641805200000,310.41
1641808800000,310.08
1641812400000,300.0
1641816000000,297.01
1641819600000,299.96
1641823200000,306.45
1641826800000,302.73
1641830400000,315.47
1641834000000,310.82
1641837600000,294.98
1641841200000,267.45
1641844800000,242.29
1641848400000,217.03
1641852000000,195.83
1641855600000,210.34
1641859200000,202.42
1641862800000,197.6
1641866400000,193.0
1641870000000,194.9
1641873600000,204.45
1641877200000,237.13
1641880800000,298.68
1641884400000,302.02
1641888000000,297.16
1641891600000,277.02
1641895200000,266.43
1641898800000,254.92
1641902400000,248.89
1641906000000,255.01
1641909600000,277.9
1641913200000,289.94
1641916800000,316.4
1641920400000,315.9
1641924000000,309.2
1641927600000,285.33
1641931200000,245.44
1641934800000,237.27
1641938400000,212.49
1641942000000,196.65
1641945600000,187.1
1641949200000,184.27
1641952800000,179.58
1641956400000,178.33
1641960000000,193.5
1641963600000,240.56
1641967200000,273.18
1641970800000,300.1
1641974400000,292.74
1641978000000,275.5
1641981600000,258.65
1641985200000,245.11
1641988800000,232.08
1641992400000,234.77
1641996000000,240.01
1641999600000,255.0
1642003200000,284.82
1642006800000,285.97
1642010400000,269.03
1642014000000,235.25
1642017600000,191.5
1642021200000,193.69
1642024800000,172.18
1642028400000,173.14
1642032000000,161.69
1642035600000,153.58
1642039200000,147.07
1642042800000,152.47
1642046400000,171.26
1642050000000,192.03
1642053600000,215.24
1642057200000,235.9
1642060800000,219.99
1642064400000,180.08
1642068000000,170.16
1642071600000,152.53
1642075200000,134.13
1642078800000,171.01
1642082400000,201.59
1642086000000,205.38
1642089600000,220.3
1642093200000,212.76
1642096800000,210.0
1642100400000,192.69
1642104000000,164.46
1642107600000,164.2
1642111200000,122.09
1642114800000,120.04
1642118400000,110.03
1642122000000,108.24
1642125600000,107.46
1642129200000,109.82
1642132800000,140.52
1642136400000,176.04
1642140000000,190.97
1642143600000,216.99
1642147200000,196.91
1642150800000,162.92
1642154400000,160.04
1642158000000,154.01
1642161600000,152.29
1642165200000,186.94
1642168800000,217.18
1642172400000,224.91
1642176000000,262.0
1642179600000,260.04
1642183200000,234.32
1642186800000,215.04
1642190400000,204.39
1642194000000,194.29
1642197600000,184.9
1642201200000,222.01
1642204800000,205.08
1642208400000,194.62
1642212000000,182.64
1642215600000,187.83
1642219200000,190.58
1642222800000,190.27
1642226400000,204.46
1642230000000,212.84
1642233600000,230.0
1642237200000,222.39
1642240800000,214.92
1642244400000,208.43
1642248000000,200.0
1642251600000,203.09
1642255200000,213.98
1642258800000,226.32
1642262400000,260.0
1642266000000,267.03
1642269600000,261.41
1642273200000,243.62
1642276800000,220.1
1642280400000,212.85
1642284000000,209.41
1642287600000,225.92
1642291200000,216.0
1642294800000,189.49
1642298400000,181.98
1642302000000,174.98
1642305600000,165.91
1642309200000,118.71
1642312800000,119.45
1642316400000,125.86
1642320000000,129.46
1642323600000,125.99
1642327200000,131.83
1642330800000,123.01
1642334400000,122.49
1642338000000,102.67
1642341600000,121.95
1642345200000,115.0
1642348800000,125.42
1642352400000,112.4
1642356000000,97.49
1642359600000,90.14
1642363200000,97.09
1642366800000,93.85
1642370400000,87.2
1642374000000,78.08
1642377600000,34.0
1642381200000,12.33
1642384800000,10.09
1642388400000,12.83
1642392000000,36.16
1642395600000,92.03
1642399200000,102.8
1642402800000,126.0
1642406400000,100.9
1642410000000,112.03
1642413600000,111.25
1642417200000,100.58
1642420800000,111.65
1642424400000,127.38
1642428000000,168.85
1642431600000,199.85
1642435200000,249.99
1642438800000,254.37
1642442400000,237.28
1642446000000,220.0
1642449600000,215.94
1642453200000,209.16
1642456800000,180.0
1642460400000,188.94
1642464000000,192.68
1642467600000,180.09
1642471200000,188.09
1642474800000,193.99
1642478400000,205.07
1642482000000,229.1
1642485600000,273.71
1642489200000,294.4
1642492800000,290.64
1642496400000,275.4
1642500000000,265.1
1642503600000,250.0
1642507200000,244.27
1642510800000,243.02
1642514400000,249.22
1642518000000,260.0
1642521600000,278.0
1642525200000,276.39
1642528800000,255.03
1642532400000,237.28
1642536000000,224.19
1642539600000,190.78
1642543200000,175.49
1642546800000,169.01
1642550400000,163.48
1642554000000,162.93
1642557600000,160.01
1642561200000,163.16
1642564800000,165.59
1642568400000,198.39
1642572000000,227.42
1642575600000,261.65
1642579200000,252.67
1642582800000,221.75
1642586400000,193.62
1642590000000,170.14
1642593600000,160.47
1642597200000,164.13
1642600800000,180.5
1642604400000,179.26
1642608000000,173.99
1642611600000,167.34
1642615200000,135.61
1642618800000,125.05
1642622400000,120.9
1642626000000,118.08
1642629600000,97.16
1642633200000,90.05
1642636800000,78.94
1642640400000,75.05
1642644000000,72.13
1642647600000,70.99
1642651200000,87.7
1642654800000,96.26
1642658400000,118.95
1642662000000,140.51
1642665600000,130.27
1642669200000,128.47
1642672800000,111.95
1642676400000,94.15
1642680000000,85.54
1642683600000,105.37
1642687200000,111.32
1642690800000,134.86
1642694400000,176.05
1642698000000,192.74
1642701600000,180.0
1642705200000,152.33
1642708800000,137.91
1642712400000,131.76
1642716000000,121.39
1642719600000,119.19
1642723200000,117.87
1642726800000,110.92
1642730400000,113.14
1642734000000,119.15
1642737600000,120.73
1642741200000,148.76
1642744800000,207.59
1642748400000,223.15
1642752000000,215.79
1642755600000,206.51
1642759200000,206.43
1642762800000,190.0
1642766400000,170.08
1642770000000,169.29
1642773600000,190.0
1642777200000,177.44
1642780800000,179.99
1642784400000,165.05
1642788000000,145.81
1642791600000,139.73
1642795200000,132.25
1642798800000,133.59
1642802400000,120.01
1642806000000,123.58
1642809600000,120.3
1642813200000,119.99
1642816800000,121.8
1642820400000,123.57
1642824000000,123.68
1642827600000,120.0
1642831200000,148.35
1642834800000,186.0
1642838400000,207.46
1642842000000,211.25
1642845600000,209.69
1642849200000,200.83
1642852800000,188.54
1642856400000,185.88
1642860000000,196.5
1642863600000,197.25
1642867200000,222.31
1642870800000,230.82
1642874400000,214.32
1642878000000,207.14
1642881600000,190.33
1642885200000,193.52
1642888800000,175.07
1642892400000,171.69
1642896000000,183.01
1642899600000,185.22
1642903200000,179.73
1642906800000,179.04
1642910400000,179.49
1642914000000,168.23
1642917600000,172.45
1642921200000,184.93
1642924800000,195.31
1642928400000,195.34
1642932000000,195.87
1642935600000,195.41
1642939200000,186.29
1642942800000,184.49
1642946400000,190.0
1642950000000,194.0
1642953600000,214.95
1642957200000,239.49
1642960800000,242.97
1642964400000,224.96
1642968000000,204.84
1642971600000,201.0
1642975200000,179.97
1642978800000,183.33
1642982400000,179.61
1642986000000,178.3
1642989600000,177.46
1642993200000,177.61
1642996800000,187.48
1643000400000,225.19
1643004000000,265.0
1643007600000,300.02
1643011200000,299.39
1643014800000,275.88
1643018400000,270.0
1643022000000,245.84
1643025600000,240.08
1643029200000,244.0
1643032800000,256.49
1643036400000,273.57
1643040000000,307.38
1643043600000,341.85
1643047200000,315.31
1643050800000,274.98
1643054400000,250.0
1643058000000,226.81
1643061600000,206.92
1643065200000,215.98
1643068800000,212.9
1643072400000,203.75
1643076000000,196.24
1643079600000,198.99
1643083200000,219.03
1643086800000,279.96
1643090400000,356.24
1643094000000,399.85
1643097600000,399.01
1643101200000,360.0
1643104800000,347.4
1643108400000,328.92
1643112000000,305.0
1643115600000,310.0
1643119200000,313.0
1643122800000,318.67
1643126400000,366.43
1643130000000,399.06
1643133600000,373.75
1643137200000,309.68
1643140800000,265.0
1643144400000,240.89
1643148000000,215.17
1643151600000,209.57
1643155200000,212.36
1643158800000,215.41
1643162400000,209.89
1643166000000,209.14
1643169600000,215.09
1643173200000,240.16
1643176800000,294.88
1643180400000,312.32
1643184000000,312.69
1643187600000,300.02
1643191200000,282.65
1643194800000,259.68
1643198400000,241.54
1643202000000,238.24
1643205600000,236.76
1643209200000,240.11
1643212800000,268.08
1643216400000,262.46
1643220000000,224.45
1643223600000,217.43
1643227200000,171.34
1643230800000,142.94
1643234400000,122.34
1643238000000,131.59
1643241600000,115.02
1643245200000,108.65
1643248800000,100.94
1643252400000,103.06
1643256000000,110.03
1643259600000,104.03
1643263200000,138.79
1643266800000,138.23
1643270400000,128.79
1643274000000,128.74
1643277600000,127.8
1643281200000,126.24
1643284800000,135.78
1643288400000,139.66
1643292000000,138.69
1643295600000,137.58
1643299200000,141.17
1643302800000,125.96
1643306400000,114.73
1643310000000,104.04
1643313600000,110.1
1643317200000,101.19
1643320800000,86.31
1643324400000,82.03
1643328000000,84.03
1643331600000,81.59
1643335200000,77.26
1643338800000,100.7
1643342400000,100.69
1643346000000,121.69
1643349600000,175.29
1643353200000,186.17
1643356800000,198.05
1643360400000,190.92
1643364000000,220.07
1643367600000,214.74
1643371200000,231.6
1643374800000,233.67
1643378400000,237.08
1643382000000,237.92
1643385600000,260.0
1643389200000,255.6
1643392800000,222.37
1643396400000,222.74
1643400000000,177.8
1643403600000,148.98
1643407200000,123.36
1643410800000,130.25
1643414400000,115.01
1643418000000,105.64
1643421600000,77.57
1643425200000,43.95
1643428800000,79.07
1643432400000,32.94
1643436000000,85.64
1643439600000,85.18
1643443200000,101.13
1643446800000,88.51
1643450400000,118.32
1643454000000,101.02
1643457600000,85.64
1643461200000,105.59
1643464800000,100.01
1643468400000,108.14
1643472000000,118.75
1643475600000,123.02
1643479200000,101.19
1643482800000,84.47
1643486400000,51.62
1643490000000,88.81
1643493600000,79.63
1643497200000,2.3
1643500800000,4.49
1643504400000,10.08
1643508000000,10.01
1643511600000,10.15
1643515200000,11.37
1643518800000,3.73
1643522400000,9.95
1643526000000,11.09
1643529600000,11.98
1643533200000,11.09
1643536800000,11.78
1643540400000,10.0
1643544000000,10.0
1643547600000,11.69
1643551200000,14.04
1643554800000,60.06
1643558400000,171.74
1643562000000,158.07
1643565600000,163.37
1643569200000,157.94
1643572800000,158.13
1643576400000,159.94
1643580000000,144.21
1643583600000,122.16
1643587200000,110.17
1643590800000,105.3
1643594400000,100.0
1643598000000,100.13
1643601600000,135.4
1643605200000,185.14
1643608800000,240.0
1643612400000,248.92
1643616000000,251.92
1643619600000,248.08
1643623200000,243.42
1643626800000,238.11
1643630400000,221.52
1643634000000,206.28
1643637600000,191.75
1643641200000,193.54
1643644800000,240.67
1643648400000,253.93
1643652000000,240.4
1643655600000,231.59
1643659200000,212.96
1643662800000,201.96
1643666400000,161.51
1643670000000,160.15
1643673600000,154.54
1643677200000,156.24
1643680800000,155.17
1643684400000,165.13
1643688000000,163.01
1643691600000,206.15
1643695200000,239.17
1643698800000,243.72
1643702400000,213.0
1643706000000,209.94
1643709600000,172.81
1643713200000,143.7
1643716800000,137.69
1643720400000,130.9
1643724000000,126.42
1643727600000,124.2
1643731200000,127.37
1643734800000,129.95
1643738400000,121.63
1643742000000,101.03
1643745600000,84.66
1643749200000,84.61
1643752800000,54.74
1643756400000,35.54
1643760000000,11.84
1643763600000,10.05
1643767200000,10.36
1643770800000,20.03
1643774400000,67.31
1643778000000,105.03
1643781600000,136.92
1643785200000,150.15
1643788800000,136.14
1643792400000,134.6
1643796000000,135.71
1643799600000,133.1
1643803200000,138.92
1643806800000,155.13
1643810400000,193.09
1643814000000,201.53
1643817600000,238.01
1643821200000,266.9
1643824800000,265.0
1643828400000,237.0
1643832000000,203.47
1643835600000,195.21
1643839200000,184.26
1643842800000,156.98
1643846400000,159.06
1643850000000,159.33
1643853600000,157.56
1643857200000,158.81
1643860800000,162.92
1643864400000,192.17
1643868000000,209.91
1643871600000,226.97
1643875200000,223.33
1643878800000,213.26
1643882400000,209.0
1643886000000,194.85
1643889600000,191.46
1643893200000,196.97
1643896800000,209.67
1643900400000,207.61
1643904000000,224.15
1643907600000,237.78
1643911200000,224.96
1643914800000,209.53
1643918400000,186.82
1643922000000,187.24
1643925600000,145.05
1643929200000,138.71
1643932800000,128.0
1643936400000,126.17
1643940000000,127.69
1643943600000,124.27
1643947200000,120.37
1643950800000,151.45
1643954400000,192.43
1643958000000,219.12
1643961600000,169.66
1643965200000,133.05
1643968800000,133.0
1643972400000,131.04
1643976000000,120.57
1643979600000,117.45
1643983200000,117.81
1643986800000,119.04
1643990400000,128.44
1643994000000,151.28
1643997600000,119.27
1644001200000,106.86
1644004800000,108.21
1644008400000,105.57
1644012000000,87.38
1644015600000,98.96
1644019200000,88.81
1644022800000,65.56
1644026400000,49.98
1644030000000,57.59
1644033600000,63.11
1644037200000,84.95
1644040800000,114.57
1644044400000,115.88
1644048000000,135.14
1644051600000,102.51
1644055200000,114.34
1644058800000,88.77
1644062400000,74.32
1644066000000,69.03
1644069600000,87.82
1644073200000,120.12
1644076800000,150.6
1644080400000,146.6
1644084000000,115.86
1644087600000,106.12
1644091200000,39.87
1644094800000,31.98
1644098400000,10.98
1644102000000,10.36
1644105600000,9.23
1644109200000,5.8
1644112800000,0.17
1644116400000,1.38
1644120000000,7.45
1644123600000,0.12
1644127200000,4.2
1644130800000,10.84
1644134400000,12.36
1644138000000,13.75
1644141600000,20.68
1644145200000,85.2
1644148800000,90.23
1644152400000,70.05
1644156000000,70.02
1644159600000,94.93
1644163200000,116.52
1644166800000,125.0
1644170400000,118.7
1644174000000,102.05
1644177600000,90.35
1644181200000,112.47
1644184800000,94.96
1644188400000,20.04
1644192000000,15.91
1644195600000,14.27
1644199200000,10.08
1644202800000,13.8
1644206400000,21.0
1644210000000,60.9
1644213600000,128.07
1644217200000,130.17
1644220800000,127.26
1644224400000,95.0
1644228000000,94.96
1644231600000,70.43
1644235200000,30.83
1644238800000,22.05
1644242400000,80.04
1644246000000,108.08
1644249600000,148.74
1644253200000,169.94
1644256800000,160.1
1644260400000,155.01
1644264000000,129.64
1644267600000,123.16
1644271200000,102.74
1644274800000,121.96
1644278400000,112.08
1644282000000,107.86
1644285600000,104.97
1644289200000,104.12
1644292800000,109.32
1644296400000,134.05
1644300000000,128.54
1644303600000,146.16
1644307200000,131.13
1644310800000,120.06
1644314400000,125.35
1644318000000,122.14
1644321600000,119.41
1644325200000,123.95
1644328800000,149.0
1644332400000,161.94
1644336000000,196.98
1644339600000,209.56
1644343200000,199.95
1644346800000,182.94
1644350400000,139.82
1644354000000,132.71
1644357600000,123.39
1644361200000,115.08
1644364800000,114.87
1644368400000,118.79
1644372000000,109.58
1644375600000,116.95
1644379200000,119.34
1644382800000,139.38
1644386400000,177.16
1644390000000,180.64
1644393600000,179.5
1644397200000,127.06
1644400800000,122.01
1644404400000,123.35
1644408000000,136.91
1644411600000,149.42
1644415200000,179.92
1644418800000,189.95
1644422400000,219.0
1644426000000,249.12
1644429600000,257.28
1644433200000,231.79
1644436800000,215.81
1644440400000,211.79
1644444000000,196.7
1644447600000,200.46
1644451200000,192.61
1644454800000,185.1
1644458400000,172.23
1644462000000,172.91
1644465600000,174.88
1644469200000,203.67
1644472800000,233.46
1644476400000,240.32
1644480000000,225.56
1644483600000,199.99
1644487200000,193.67
1644490800000,169.97
1644494400000,167.9
1644498000000,176.35
1644501600000,184.55
1644505200000,195.98
1644508800000,215.77
1644512400000,229.58
1644516000000,212.49
1644519600000,187.28
1644523200000,179.37
1644526800000,176.91
1644530400000,136.66
1644534000000,180.01
1644537600000,176.73
1644541200000,168.87
1644544800000,164.09
1644548400000,165.0
1644552000000,171.3
1644555600000,196.95
1644559200000,221.46
1644562800000,221.78
1644566400000,179.53
1644570000000,151.36
1644573600000,135.02
1644577200000,128.35
1644580800000,133.68
1644584400000,140.61
1644588000000,168.15
1644591600000,191.92
1644595200000,220.57
1644598800000,243.35
1644602400000,241.18
1644606000000,221.31
1644609600000,213.13
1644613200000,205.48
1644616800000,190.1
1644620400000,195.91
1644624000000,187.2
1644627600000,184.89
1644631200000,170.24
1644634800000,166.0
1644638400000,162.45
1644642000000,160.64
1644645600000,162.56
1644649200000,157.24
1644652800000,121.8
1644656400000,115.76
1644660000000,121.27
1644663600000,97.47
1644667200000,87.12
1644670800000,89.83
1644674400000,116.85
1644678000000,171.56
1644681600000,194.89
1644685200000,191.8
1644688800000,140.88
1644692400000,121.12
1644696000000,104.74
1644699600000,109.29
1644703200000,101.7
1644706800000,88.07
1644710400000,98.65
1644714000000,99.78
1644717600000,99.14
1644721200000,104.22
1644724800000,99.91
1644728400000,93.99
1644732000000,88.55
1644735600000,88.06
1644739200000,60.0
1644742800000,73.03
1644746400000,67.23
1644750000000,30.08
1644753600000,43.25
1644757200000,50.12
1644760800000,81.78
1644764400000,92.47
1644768000000,115.71
1644771600000,119.11
1644775200000,92.33
1644778800000,87.18
1644782400000,81.39
1644786000000,88.59
1644789600000,63.23
1644793200000,46.55
1644796800000,13.33
1644800400000,12.94
1644804000000,13.78
1644807600000,35.25
1644811200000,87.91
1644814800000,104.25
1644818400000,117.19
1644822000000,117.11
1644825600000,98.58
1644829200000,94.91
1644832800000,95.89
1644836400000,98.52
1644840000000,104.18
1644843600000,107.01
1644847200000,114.51
1644850800000,144.52
1644854400000,184.58
1644858000000,197.13
1644861600000,167.3
1644865200000,148.44
1644868800000,115.49
1644872400000,123.05
1644876000000,110.94
1644879600000,112.68
1644883200000,114.82
1644886800000,112.3
1644890400000,118.28
1644894000000,126.86
1644897600000,152.72
1644901200000,204.2
1644904800000,234.06
1644908400000,250.06
1644912000000,240.0
1644915600000,220.43
1644919200000,199.03
1644922800000,182.56
1644926400000,150.85
1644930000000,149.28
1644933600000,157.27
1644937200000,145.26
1644940800000,173.23
1644944400000,174.29
1644948000000,115.28
1644951600000,105.31
1644955200000,91.51
1644958800000,101.91
1644962400000,87.91
1644966000000,94.68
1644969600000,93.97
1644973200000,99.45
1644976800000,106.67
1644980400000,103.6
1644984000000,110.4
1644987600000,134.02
1644991200000,184.7
1644994800000,194.83
1644998400000,174.52
1645002000000,137.84
1645005600000,136.04
1645009200000,118.22
1645012800000,111.4
1645016400000,105.65
1645020000000,97.57
1645023600000,99.11
1645027200000,110.76
1645030800000,118.61
1645034400000,117.99
1645038000000,102.9
1645041600000,95.01
1645045200000,95.01
1645048800000,74.12
1645052400000,17.92
1645056000000,15.04
1645059600000,15.02
1645063200000,13.97
1645066800000,15.04
1645070400000,33.02
1645074000000,90.93
1645077600000,123.22
1645081200000,107.23
1645084800000,102.55
1645088400000,95.06
1645092000000,77.47
1645095600000,65.06
1645099200000,35.98
1645102800000,42.68
1645106400000,67.3
1645110000000,86.08
1645113600000,108.83
1645117200000,110.63
1645120800000,101.54
1645124400000,86.9
1645128000000,86.48
1645131600000,86.3
1645135200000,63.04
1645138800000,71.45
1645142400000,62.57
1645146000000,74.76
1645149600000,84.92
1645153200000,95.19
1645156800000,119.09
1645160400000,140.99
1645164000000,185.05
1645167600000,189.28
1645171200000,173.24
1645174800000,150.0
1645178400000,130.99
1645182000000,123.17
1645185600000,106.81
1645189200000,99.89
1645192800000,99.26
1645196400000,97.42
1645200000000,113.84
1645203600000,130.9
1645207200000,140.49
1645210800000,115.87
1645214400000,109.75
1645218000000,115.66
1645221600000,92.46
1645225200000,73.73
1645228800000,54.32
1645232400000,16.63
1645236000000,14.38
1645239600000,10.96
1645243200000,9.06
1645246800000,0.1
1645250400000,3.62
1645254000000,9.42
1645257600000,1.94
1645261200000,0.0
1645264800000,-0.08
1645268400000,-0.35
1645272000000,-0.52
1645275600000,-0.08
1645279200000,0.08
1645282800000,15.69
1645286400000,99.95
1645290000000,121.97
1645293600000,112.63
1645297200000,102.52
1645300800000,101.89
1645304400000,101.99
1645308000000,100.93
1645311600000,104.38
1645315200000,99.9
1645318800000,98.71
1645322400000,92.01
1645326000000,88.53
1645329600000,87.17
1645333200000,80.0
1645336800000,80.08
1645340400000,88.28
1645344000000,95.06
1645347600000,98.22
1645351200000,95.09
1645354800000,88.15
1645358400000,51.8
1645362000000,43.11
1645365600000,21.24
1645369200000,21.56
1645372800000,63.16
1645376400000,76.93
1645380000000,51.28
1645383600000,20.02
1645387200000,15.39
1645390800000,40.06
1645394400000,14.62
1645398000000,10.73
1645401600000,7.48
1645405200000,5.71
1645408800000,1.43
1645412400000,7.6
1645416000000,14.37
1645419600000,19.75
1645423200000,106.69
1645426800000,110.06
1645430400000,88.28
1645434000000,65.51
1645437600000,78.22
1645441200000,92.02
1645444800000,99.9
1645448400000,104.92
1645452000000,108.77
1645455600000,103.46
1645459200000,117.78
1645462800000,135.59
1645466400000,123.63
1645470000000,110.71
1645473600000,102.0
1645477200000,102.83
1645480800000,92.55
1645484400000,89.99
1645488000000,82.14
1645491600000,80.34
1645495200000,79.9
1645498800000,88.16
1645502400000,95.36
1645506000000,117.86
1645509600000,185.78
1645513200000,211.59
1645516800000,180.27
1645520400000,144.08
1645524000000,135.04
1645527600000,121.25
1645531200000,117.66
1645534800000,118.87
1645538400000,125.29
1645542000000,136.7
1645545600000,155.21
1645549200000,162.62
1645552800000,135.49
1645556400000,108.62
1645560000000,100.54
1645563600000,99.99
1645567200000,85.08
1645570800000,81.79
1645574400000,78.96
1645578000000,82.28
1645581600000,88.34
1645585200000,97.32
1645588800000,101.7
1645592400000,118.36
1645596000000,147.54
1645599600000,155.03
1645603200000,126.44
1645606800000,109.43
1645610400000,103.51
1645614000000,89.9
1645617600000,89.9
1645621200000,100.9
1645624800000,109.49
1645628400000,162.8
1645632000000,205.72
1645635600000,230.0
1645639200000,236.86
1645642800000,187.04
1645646400000,164.6
1645650000000,146.62
1645653600000,107.6
1645657200000,115.07
1645660800000,113.04
1645664400000,110.33
1645668000000,109.29
1645671600000,112.36
1645675200000,116.77
1645678800000,168.5
1645682400000,184.77
1645686000000,160.0
1645689600000,137.34
1645693200000,117.47
1645696800000,112.78
1645700400000,107.58
1645704000000,105.02
1645707600000,105.1
1645711200000,112.4
1645714800000,113.73
1645718400000,146.57
1645722000000,155.38
1645725600000,134.74
1645729200000,110.07
1645732800000,104.53
1645736400000,109.95
1645740000000,98.51
1645743600000,94.78
1645747200000,100.4
1645750800000,98.67
1645754400000,99.61
1645758000000,100.25
1645761600000,95.98
1645765200000,116.99
1645768800000,133.53
1645772400000,125.02
1645776000000,107.16
1645779600000,98.38
1645783200000,100.25
1645786800000,89.93
1645790400000,97.07
1645794000000,93.67
1645797600000,98.52
1645801200000,119.54
1645804800000,146.87
1645808400000,190.05
1645812000000,198.07
1645815600000,160.68
1645819200000,145.54
1645822800000,135.13
1645826400000,132.89
1645830000000,150.09
1645833600000,152.6
1645837200000,174.05
1645840800000,187.92
1645844400000,190.69
1645848000000,237.17
1645851600000,249.98
1645855200000,263.46
1645858800000,275.57
1645862400000,267.37
1645866000000,245.75
1645869600000,213.02
1645873200000,196.64
1645876800000,178.97
1645880400000,177.04
1645884000000,197.47
1645887600000,225.08
1645891200000,259.9
1645894800000,299.0
1645898400000,300.7
1645902000000,277.91
1645905600000,235.8
1645909200000,242.15
1645912800000,212.09
1645916400000,195.65
1645920000000,180.7
1645923600000,174.44
1645927200000,172.31
1645930800000,174.5
1645934400000,177.1
1645938000000,186.05
1645941600000,191.54
1645945200000,189.37
1645948800000,173.75
1645952400000,154.07
1645956000000,144.76
1645959600000,116.53
1645963200000,114.0
1645966800000,111.68
1645970400000,151.54
1645974000000,176.15
1645977600000,229.9
1645981200000,275.76
1645984800000,274.5
1645988400000,220.7
1645992000000,197.8
1645995600000,197.78
1645999200000,197.22
1646002800000,177.39
1646006400000,174.06
1646010000000,185.57
1646013600000,178.26
1646017200000,197.0
1646020800000,217.0
1646024400000,284.97
1646028000000,322.9
1646031600000,308.9
1646035200000,267.3
1646038800000,163.82
1646042400000,145.55
1646046000000,137.09
1646049600000,135.4
1646053200000,141.17
1646056800000,198.24
1646060400000,253.79
1646064000000,280.56
1646067600000,300.0
1646071200000,282.19
1646074800000,207.32
1646078400000,137.24
1646082000000,163.3
1646085600000,140.09
1646089200000,143.17
1646092800000,143.15
1646096400000,149.74
1646100000000,163.5
1646103600000,173.15
1646107200000,194.03
1646110800000,268.04
1646114400000,286.73
1646118000000,284.91
1646121600000,217.58
1646125200000,179.33
1646128800000,222.33
1646132400000,220.0
1646136000000,221.5
1646139600000,235.02
1646143200000,261.24
1646146800000,283.2
1646150400000,315.87
1646154000000,362.75
1646157600000,354.11
1646161200000,315.87
1646164800000,286.0
1646168400000,266.94
1646172000000,245.47
1646175600000,251.04
1646179200000,248.43
1646182800000,242.06
1646186400000,233.14
1646190000000,233.62
1646193600000,250.0
1646197200000,291.55
